fund_name,company,id,createdAtMicro,amount,currency,date,executionDate,extraInfo,fund,investment,elementId,elementType,name,subtype,type,isCalculated,data.name,data.date,data.type,data.subtype3,data.amount,data.currency,data.name_quarterly,data.hidden,data.docs_ronda,data.subtype,data.reported_value,data.convertible_floor,data.convertible_cap,data.convertible_descuento,data.convertible_interest,data.capitalization,data.marca_valor,data.pps,data.premoney,data.importe_ronda,data.shares,data.company_shares,data.company_shares_fd,data.follow_on,data.nombre_ronda,data.notas,data.exchange_rate,data.divestment_treatment,data.subtype1,data.position_to_convert,data.subtype5,data.capitalizacion,data.fecha_madurez,data.subtype2,data.escrow_type,data.escrow_date,data.fecha_escrow_update,data.justificacion_valoracion,data.escrow_milestone
Fund II,21 Buttons,IqxOgowBubVKhabYHFHe,2023-12-19T13:40:00+00:00,1299995.85,EUR,2017-07-27T00:00:00+00:00,2024-07-22 00:00:00,[],qxsDposBzWTQuO_KVE_Q,qRtKgowBzWTQuO_KklhB,qRtKgowBzWTQuO_KklhB,portfolio,Participaciones - Ronda 2,primary,investment,True,Participaciones - Ronda 2,2017-07-27T00:00:00+00:00,investment,,1299995.85,EUR,,,,primary,22949681,,,,,No,TRUE,11.9387,,8949681.44,98859,1922286,1922286,Initial,Series A,,,,,,,0,,,,,,,
Fund II,21 Buttons,I6xOgowBubVKhabYHFHj,2023-12-19T13:40:00+00:00,1510423.53,EUR,2018-06-21T00:00:00+00:00,2024-07-22 00:00:00,[],qxsDposBzWTQuO_KVE_Q,qRtKgowBzWTQuO_KklhB,qRtKgowBzWTQuO_KklhB,portfolio,Inversión - Follow-on - Ronda 3,primary,investment,True,Inversión - Follow-on - Ronda 3,2018-06-21T00:00:00+00:00,investment,,1510423.53,EUR,,,,primary,,,,,,No,TRUE,22.33,,15405670.69,67641,2299721,2299721,Follow On,Series B,,,,,,,0,,,,,,,
Fund II,21 Buttons,JKxOgowBubVKhabYHFHn,2023-12-19T13:40:00+00:00,528263.08,EUR,2018-06-22T00:00:00+00:00,2024-07-22 00:00:00,[],qxsDposBzWTQuO_KVE_Q,qRtKgowBzWTQuO_KklhB,qRtKgowBzWTQuO_KklhB,portfolio,Inversión - Compraventa - No Ronda,primary,investment,True,Inversión - Compraventa - No Ronda,2018-06-22T00:00:00+00:00,investment,,528263.08,EUR,,,,primary,,,,,,No,FALSE,19.0919,,,29578,0,0,Sale,Secondary,,,,,,,0,,,,,,,
Fund II,21 Buttons,JaxOgowBubVKhabYHFHp,2023-12-19T13:40:00+00:00,0,EUR,2020-12-31T00:00:00+00:00,2024-07-22 00:00:00,[],qxsDposBzWTQuO_KVE_Q,qRtKgowBzWTQuO_KklhB,qRtKgowBzWTQuO_KklhB,portfolio,Write-off - Venta,cash,full_divestment,True,Write-off - Venta,2020-12-31T00:00:00+00:00,full_divestment,,0,EUR,,,,,,,,,,,,0,,,196078,0,0,,Write-Off,,,,,,,0,,cash,,,,,
Fund II,Aerial Technologies,J6xOgowBubVKhabYHVEM,2023-12-19T13:40:00+00:00,327000,CAD,2017-06-21T00:00:00+00:00,2024-01-25 00:00:00,[],qxsDposBzWTQuO_KVE_Q,qhtKgowBzWTQuO_KklhB,qhtKgowBzWTQuO_KklhB,portfolio,Inversión - Inicial - No Ronda 1,convertible_notes,investment,True,Inversión - Inicial - No Ronda 1,2017-06-21T00:00:00+00:00,investment,,327000,Canadian dollar,,,,convertible_notes,,,,,,,,,,0,0,,,Initial,Convertible,,0.683900979,,,,,0,1706176569,,,,,,
Fund II,Aerial Technologies,KKxOgowBubVKhabYHVEP,2023-12-19T13:40:00+00:00,218000,CAD,2017-11-07T00:00:00+00:00,2024-07-08 00:00:00,[],qxsDposBzWTQuO_KVE_Q,qhtKgowBzWTQuO_KklhB,qhtKgowBzWTQuO_KklhB,portfolio,Inversión - Inicial - No Ronda 2,convertible_notes,investment,True,Inversión - Inicial - No Ronda 2,2017-11-07T00:00:00+00:00,investment,,218000,CAD,,,,convertible_notes,,,,,,,,,,,,,,Initial,Convertible,,0.687049128,,,,,0,,,,,,,
Fund II,Aerial Technologies,KqxOgowBubVKhabYHVEu,2023-12-19T13:40:00+00:00,0,CAD,2018-01-26T00:00:00+00:00,2024-01-25 00:00:00,[],qxsDposBzWTQuO_KVE_Q,qhtKgowBzWTQuO_KklhB,qhtKgowBzWTQuO_KklhB,portfolio,Inversión - Follow-on - Ronda 1,primary,investment,True,Inversión - Follow-on - Ronda 1,2018-01-26T00:00:00+00:00,investment,,0,Canadian dollar,,,,primary,11685115,,,,,Yes,FALSE,0,,,52420.11754,0,0,Follow On,Capitalizacion Convertible,,0.652528759,,,Inversión - Inicial - No Ronda (Investment - Convertible notes),,1,,,,,,,
Fund II,Aerial Technologies,KaxOgowBubVKhabYHVES,2023-12-19T13:40:00+00:00,0,CAD,2018-01-26T00:00:00+00:00,2024-01-25 00:00:00,[],qxsDposBzWTQuO_KVE_Q,qhtKgowBzWTQuO_KklhB,qhtKgowBzWTQuO_KklhB,portfolio,Inversión - Follow-on - Ronda 1,primary,investment,True,Inversión - Follow-on - Ronda 1,2018-01-26T00:00:00+00:00,investment,,0,Canadian dollar,,,,primary,,,,,,Yes,FALSE,4.6159,,1991748.8,78269.88246,2531489,2531489,Follow On,Capitalizacion Convertible,,0.652528759,,,Inversión - Inicial - No Ronda (Investment - Convertible notes),,1,,,,,,,
Fund II,Aerial Technologies,K6xOgowBubVKhabYHVEx,2023-12-19T13:40:00+00:00,559992.2,USD,2018-01-27T00:00:00+00:00,2024-07-03 00:00:00,[],qxsDposBzWTQuO_KVE_Q,qhtKgowBzWTQuO_KklhB,qhtKgowBzWTQuO_KklhB,portfolio,Inversión - Follow-on - Ronda 1,primary,investment,True,Inversión - Follow-on - Ronda 1,2018-01-27T00:00:00+00:00,investment,,559992.2,Dollar,,,,primary,16040635,,,,,No,TRUE,7.87999073,,1991748.8,71065,2531489,2531489,Follow On,Seed Round,,0.818866691,,,,,0,,,,,,,
Fund II,Aerial Technologies,LKxOgowBubVKhabYHVE1,2023-12-19T13:40:00+00:00,373803.56,CAD,2018-10-24T00:00:00+00:00,2024-07-22 00:00:00,[],qxsDposBzWTQuO_KVE_Q,qhtKgowBzWTQuO_KklhB,qhtKgowBzWTQuO_KklhB,portfolio,Inversión - Follow-on - Ronda 2,primary,investment,True,Inversión - Follow-on - Ronda 2,2018-10-24T00:00:00+00:00,Inversión,,373803.56,Canadian dollar,,No,[],Primario,19954892,,,,,No,Si,7.8800001,19948133.32,2999994.8,47437,2912199,2912199,Follow On,Seed Extension,,0.886446239,,,,,0,,,,,,,
Fund II,Aerial Technologies,LaxOgowBubVKhabYHVE4,2023-12-19T13:40:00+00:00,500000,USD,2019-12-18T00:00:00+00:00,2024-07-08 00:00:00,[],qxsDposBzWTQuO_KVE_Q,qhtKgowBzWTQuO_KklhB,qhtKgowBzWTQuO_KklhB,portfolio,Inversión - Follow-on - No Ronda,convertible_notes,investment,True,Inversión - Follow-on - No Ronda,2019-12-18T00:00:00+00:00,investment,,500000,USD,,,,Convertible Notes,,,,,,,,,,,,,,,,,0.92375818,,,,,0,,,,,,,
Fund II,Aerial Technologies,mxXceJABPeG1yz-cQ9k-,2024-07-03T13:50:00+00:00,3083924.322,CAD,2022-03-31T00:00:00+00:00,2024-07-03 00:00:00,[],qxsDposBzWTQuO_KVE_Q,qhtKgowBzWTQuO_KklhB,qhtKgowBzWTQuO_KklhB,portfolio,Valuation 22Q1,fair_value,valuation,True,Valuation 22Q1,2022-03-31T00:00:00+00:00,Valuation,Fair Value,3083924.322,Canadian dollar,,,,,,,,,,,,,,,,,,,,,0.71963155,,,,,,,,,,,,
Fund II,Aerial Technologies,dza54JABGNk3VFi43nxL,2024-07-23T17:53:00+00:00,0,CAD,2022-10-15T00:00:00+00:00,2024-07-23 00:00:00,[],qxsDposBzWTQuO_KVE_Q,qhtKgowBzWTQuO_KklhB,qhtKgowBzWTQuO_KklhB,portfolio,Company Shares,primary,investment,True,Company Shares,2022-10-15T00:00:00+00:00,Investment,,0,Canadian dollar,,No,[],Primary,19954892,,,,,No,No,0,,,0,3277198,3277198,,,,0.7433,,,,,,,,,,,,
Fund II,Aerial Technologies,cTYa2pABGNk3VFi4TXBs,2024-07-22T11:01:00+00:00,0,,2022-10-15T00:00:00+00:00,2024-07-22 00:00:00,[],qxsDposBzWTQuO_KVE_Q,qhtKgowBzWTQuO_KklhB,qhtKgowBzWTQuO_KklhB,portfolio,Inversión - Follow on - No Ronda,convertible_notes,investment,True,Inversión - Follow on - No Ronda,2022-10-15T00:00:00+00:00,Investment,,0,Canadian dollar,,,,Convertible Notes,,,,,,,,,,,,,,Follow On,convertible,,0.7433,,,,,,,,,,,,
Fund II,Aerial Technologies,vyqeQI0BGKcWnknGSem6,2024-01-25T12:35:00+00:00,,,2023-09-30T00:00:00+00:00,2024-01-25 00:00:00,[],qxsDposBzWTQuO_KVE_Q,qhtKgowBzWTQuO_KklhB,qhtKgowBzWTQuO_KklhB,portfolio,WO,fair_value,valuation,True,WO,2023-09-30T00:00:00+00:00,Valuation,Fair Value,0,Euro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fund II,Apartum,L6xOgowBubVKhabYHVFb,2023-12-19T13:40:00+00:00,499613.8,EUR,2017-02-06T00:00:00+00:00,2024-07-22 00:00:00,[],qxsDposBzWTQuO_KVE_Q,36xKgowBubVKhabYkk89,36xKgowBubVKhabYkk89,portfolio,Participaciones - Ronda 1,primary,investment,True,Participaciones - Ronda 1,2017-02-06T00:00:00+00:00,investment,,499613.8,EUR,,,,primary,6139132,,,,,No,TRUE,1019.62,,1501900.26,1359,6021,6021,Initial,Series A,,,,,,,0,,,,,,,
Fund II,Apartum,MKxOgowBubVKhabYHVFe,2023-12-19T13:40:00+00:00,884010.54,EUR,2017-03-15T00:00:00+00:00,2024-07-22 00:00:00,[],qxsDposBzWTQuO_KVE_Q,36xKgowBubVKhabYkk89,36xKgowBubVKhabYkk89,portfolio,Participaciones - Ronda 1,primary,investment,True,Participaciones - Ronda 1,2017-03-15T00:00:00+00:00,Inversión,,884010.54,Euro,,No,[],Primario,6139132,,,,,No,Si,1019.62,,1501900.26,0,0,0,,,,,,,,,0,,,,,,,
Fund II,Apartum,MaxOgowBubVKhabYHVFi,2023-12-19T13:40:00+00:00,150000,EUR,2018-10-25T00:00:00+00:00,2024-07-22 00:00:00,[],qxsDposBzWTQuO_KVE_Q,36xKgowBubVKhabYkk89,36xKgowBubVKhabYkk89,portfolio,Convertible - No Ronda,convertible_notes,investment,True,Convertible - No Ronda,2018-10-25T00:00:00+00:00,investment,,150000,EUR,,,,convertible_notes,,,,,,,,,,,,,,Follow On,Convertible,,,,,,,0,,,,,,,
Fund II,Apartum,MqxOgowBubVKhabYHVFl,2023-12-19T13:40:00+00:00,80000,EUR,2019-02-05T00:00:00+00:00,2024-07-22 00:00:00,[],qxsDposBzWTQuO_KVE_Q,36xKgowBubVKhabYkk89,36xKgowBubVKhabYkk89,portfolio,Convertible - No Ronda,convertible_notes,investment,True,Convertible - No Ronda,2019-02-05T00:00:00+00:00,investment,,80000,EUR,,,,convertible_notes,,,,,,,,,,,,,,Follow On,Convertible,,,,,,,0,,,,,,,
Fund II,Apartum,M6xOgowBubVKhabYHVFo,2023-12-19T13:40:00+00:00,0,EUR,2019-02-28T00:00:00+00:00,2024-07-22 00:00:00,[],qxsDposBzWTQuO_KVE_Q,36xKgowBubVKhabYkk89,36xKgowBubVKhabYkk89,portfolio,Write-off - Venta,cash,full_divestment,True,Write-off - Venta,2019-02-28T00:00:00+00:00,full_divestment,,0,EUR,,,,,,,,,,,,0,,,1359,0,0,,Write-off,,,,,,,0,,cash,,,,,
Fund II,Apartum,FRYJIZMBPeG1yz-cbn2K,2024-11-12T15:41:00+00:00,0,,2019-02-28T00:00:00+00:00,2024-11-12 00:00:00,[],qxsDposBzWTQuO_KVE_Q,36xKgowBubVKhabYkk89,36xKgowBubVKhabYkk89,portfolio,WO Deuda,debt,write_off,True,WO Deuda,2019-02-28T00:00:00+00:00,Write Off,,0,Euro,,,,,,,,,,,,,,,,,,,,,,,,,Debt,,,,,,,,
Fund II,Billin,NKxOgowBubVKhabYHVFr,2023-12-19T13:40:00+00:00,500065.6,EUR,2017-01-27T00:00:00+00:00,2024-01-25 00:00:00,[],qxsDposBzWTQuO_KVE_Q,3qxKgowBubVKhabYkk88,3qxKgowBubVKhabYkk88,portfolio,Participaciones - Ronda 1,primary,investment,True,Participaciones - Ronda 1,2017-01-27T00:00:00+00:00,investment,,500065.6,EUR,,,,primary,4370253,,,,,No,No,84.8,,1020144,5897,51536,51536,Initial,Series A,,,,,,,0,,,,,,,
Fund II,Billin,NaxOgowBubVKhabYHVFu,2023-12-19T13:40:00+00:00,675000,EUR,2018-02-26T00:00:00+00:00,2024-01-25 00:00:00,[],qxsDposBzWTQuO_KVE_Q,3qxKgowBubVKhabYkk88,3qxKgowBubVKhabYkk88,portfolio,Inversión - Follow-on - No Ronda,convertible_notes,investment,True,Inversión - Follow-on - No Ronda,2018-02-26T00:00:00+00:00,investment,,675000,EUR,,,,convertible_notes,,,,,,,,,,,0,,,Follow On,Convertible,,,,,,,0,1706205965,,,,,,
Fund II,Billin,N6xOgowBubVKhabYHVF0,2023-12-19T13:40:00+00:00,250000,EUR,2019-03-01T00:00:00+00:00,2024-07-22 00:00:00,[],qxsDposBzWTQuO_KVE_Q,3qxKgowBubVKhabYkk88,3qxKgowBubVKhabYkk88,portfolio,Inversión - Follow-on - No Ronda,convertible_notes,investment,True,Inversión - Follow-on - No Ronda,2019-03-01T00:00:00+00:00,investment,,250000,EUR,,,,convertible_notes,,,,,,,,,,,,,,Follow On,Convertible,,,,,,,0,,,,,,,
Fund II,Billin,OKxOgowBubVKhabYHVF2,2023-12-19T13:40:00+00:00,30000,EUR,2020-04-30T00:00:00+00:00,2024-07-22 00:00:00,[],qxsDposBzWTQuO_KVE_Q,3qxKgowBubVKhabYkk88,3qxKgowBubVKhabYkk88,portfolio,Inversión - Follow-on - No Ronda,convertible_notes,investment,True,Inversión - Follow-on - No Ronda,2020-04-30T00:00:00+00:00,investment,,30000,EUR,,,,convertible_notes,,,,,,,,,,,,,,Follow On,Convertible,,,,,,,0,,,,,,,
Fund II,Billin,O6xOgowBubVKhabYHVGA,2023-12-19T13:40:00+00:00,0,EUR,2021-03-25T00:00:00+00:00,2024-01-25 00:00:00,[],qxsDposBzWTQuO_KVE_Q,3qxKgowBubVKhabYkk88,3qxKgowBubVKhabYkk88,portfolio,Capitalización,primary,investment,True,Capitalización,2021-03-25T00:00:00+00:00,investment,,0,EUR,,,,primary,8580048,,,,,Yes,Yes,117.4159,,892595.56,1990.052356,73074,73074,Follow On,Conversion Convertible,,,,,Inversión - Follow-on - No Ronda (Investment - Convertible notes),,1,,,,,,,
Fund II,Billin,PKxOgowBubVKhabYHVGE,2023-12-19T13:40:00+00:00,0,EUR,2021-03-25T00:00:00+00:00,2024-01-25 00:00:00,[],qxsDposBzWTQuO_KVE_Q,3qxKgowBubVKhabYkk88,3qxKgowBubVKhabYkk88,portfolio,Capitalización,primary,investment,True,Capitalización,2021-03-25T00:00:00+00:00,investment,,0,EUR,,,,primary,8580048,,,,,Yes,Yes,117.4158877,,892595.56,5373.141361,73074,73074,Follow On,Conversion Convertible,,,,,Inversión - Follow-on - No Ronda (Investment - Convertible notes),,1,,,,,,,
Fund II,Billin,OqxOgowBubVKhabYHVF8,2023-12-19T13:40:00+00:00,0,EUR,2021-03-25T00:00:00+00:00,2024-01-25 00:00:00,[],qxsDposBzWTQuO_KVE_Q,3qxKgowBubVKhabYkk88,3qxKgowBubVKhabYkk88,portfolio,Capitalización,primary,investment,True,Capitalización,2021-03-25T00:00:00+00:00,investment,,0,EUR,,,,primary,8580048,,,,,Yes,Yes,117.4159,,892595.56,238.8062827,73074,73074,Follow On,Conversión Convertible,,,,,Inversión - Follow-on - No Ronda (Investment - Convertible notes),,1,,,,,,,
Fund II,Billin,PaxOgowBubVKhabYHVGH,2023-12-19T13:40:00+00:00,1093647.95,EUR,2021-03-26T00:00:00+00:00,2024-01-25 00:00:00,[],qxsDposBzWTQuO_KVE_Q,3qxKgowBubVKhabYkk88,3qxKgowBubVKhabYkk88,portfolio,Desinversión - Inicial,cash,partial_divestment,True,Desinversión - Inicial,2021-03-26T00:00:00+00:00,partial_divestment,,1093647.95,EUR,,No,,,,,,,,,Yes,117.4158853,,,9314,73074,73074,,Sale,,,,cash,,,0,,,,,,,
Fund II,Billin,PqxOgowBubVKhabYHVGK,2023-12-19T13:40:00+00:00,248579.34,EUR,2022-05-25T00:00:00+00:00,2024-01-25 00:00:00,[],qxsDposBzWTQuO_KVE_Q,3qxKgowBubVKhabYkk88,3qxKgowBubVKhabYkk88,portfolio,Desinversión - Earn out 1,cash,partial_divestment,True,Desinversión - Earn out 1,2022-05-25T00:00:00+00:00,partial_divestment,,248579.34,EUR,,,,,,,,,,,Yes,117.4158853,,,0,73074,73074,,Earn-out,,,,cash,,,0,,,,,,,
Fund II,Billin,kAkMxZABZc09Kj9C054V,2024-07-18T08:54:00+00:00,348011.06,EUR,2024-06-04T00:00:00+00:00,2024-07-18 00:00:00,[],qxsDposBzWTQuO_KVE_Q,3qxKgowBubVKhabYkk88,3qxKgowBubVKhabYkk88,portfolio,Desinversión - Earn out 2,cash,partial_divestment,True,Desinversión - Earn out 2,2024-06-04T00:00:00+00:00,Partial Divestment,,348011.06,Euro,,,,,,,,,,,No,0,,,0,0,0,,Earn-out,,,,Cash,,,,,,,,,,
Fund II,Billin,6xUOxZABPeG1yz-chPJq,2024-07-18T08:56:00+00:00,0,EUR,2024-06-30T00:00:00+00:00,2024-07-18 00:00:00,[],qxsDposBzWTQuO_KVE_Q,3qxKgowBubVKhabYkk88,3qxKgowBubVKhabYkk88,portfolio,Unrealized adjustment Q2'24,primary,investment,True,Unrealized adjustment Q2'24,2024-06-30T00:00:00+00:00,Investment,,0,Euro,Earnout Update,No,[],Primary,1E-10,,,,,No,Yes,356.1830346,,,0,73074,73074,Sale,Unrealized adjustment Q2'24,,,,,,,,,,,,,,
Fund II,Bipi,P6xOgowBubVKhabYHVGN,2023-12-19T13:40:00+00:00,2000030.4,EUR,2017-09-14T00:00:00+00:00,2024-07-22 00:00:00,[],qxsDposBzWTQuO_KVE_Q,rhtKgowBzWTQuO_KnlhE,rhtKgowBzWTQuO_KnlhE,portfolio,Participaciones - Ronda 1,primary,investment,True,Participaciones - Ronda 1,2017-09-14T00:00:00+00:00,investment,,2000030.4,EUR,,,,primary,9997702,,,,,No,TRUE,331.0717,,2459925.45,6432,30.198,30.198,Initial,Pre-Series A,,,,,,,0,,,,,,,
Fund II,Bipi,QKxOgowBubVKhabYHVGw,2023-12-19T13:40:00+00:00,319500,EUR,2018-08-01T00:00:00+00:00,2024-07-22 00:00:00,[],qxsDposBzWTQuO_KVE_Q,rhtKgowBzWTQuO_KnlhE,rhtKgowBzWTQuO_KnlhE,portfolio,Inversión - Follow-on - No Ronda,convertible_notes,investment,True,Inversión - Follow-on - No Ronda,2018-08-01T00:00:00+00:00,investment,,319500,EUR,,,,convertible_notes,,,,,,,,,,,,,,Follow On,Convertible,,,,,,,0,,,,,,,
Fund II,Bipi,QaxOgowBubVKhabYHVG0,2023-12-19T13:40:00+00:00,224519.5,EUR,2018-12-21T00:00:00+00:00,2024-07-22 00:00:00,[],qxsDposBzWTQuO_KVE_Q,rhtKgowBzWTQuO_KnlhE,rhtKgowBzWTQuO_KnlhE,portfolio,Inversión - Follow-on - No Ronda,convertible_notes,investment,True,Inversión - Follow-on - No Ronda,2018-12-21T00:00:00+00:00,investment,,224519.5,EUR,,,,convertible_notes,,,,,,,,,,,,,,Follow On,Convertible,,,,,,,0,,,,,,,
Fund II,Bipi,RKxOgowBubVKhabYHVG9,2023-12-19T13:40:00+00:00,79211.8,EUR,2019-03-29T00:00:00+00:00,2024-07-22 00:00:00,[],qxsDposBzWTQuO_KVE_Q,rhtKgowBzWTQuO_KnlhE,rhtKgowBzWTQuO_KnlhE,portfolio,Inversión - Follow-on - No Ronda,convertible_notes,investment,True,Inversión - Follow-on - No Ronda,2019-03-29T00:00:00+00:00,investment,,79211.8,EUR,,,,convertible_notes,,,,,,,,,,,0,,,Follow On,Convertible,,,,,,,0,,,,,,,
Fund II,Bipi,RqxOgowBubVKhabYHVHD,2023-12-19T13:40:00+00:00,0,EUR,2019-05-31T00:00:00+00:00,2024-07-03 00:00:00,[],qxsDposBzWTQuO_KVE_Q,rhtKgowBzWTQuO_KnlhE,rhtKgowBzWTQuO_KnlhE,portfolio,Inversion - Follow on - Ronda 2,primary,investment,True,Inversion - Follow on - Ronda 2,2019-05-31T00:00:00+00:00,investment,,0,EUR,,,,primary,8029694,,,,,Yes,FALSE,76.33611495,2789894.43,5239800,11870,122351,122351,Follow On,Conversion convertible,,,,,Inversión - Follow-on - No Ronda (Investment - Convertible notes),,1,,,,,,,
Fund II,Bipi,R6xOgowBubVKhabYHVHH,2023-12-19T13:40:00+00:00,11398.9,EUR,2019-06-01T00:00:00+00:00,2024-07-03 00:00:00,[],qxsDposBzWTQuO_KVE_Q,rhtKgowBzWTQuO_KnlhE,rhtKgowBzWTQuO_KnlhE,portfolio,Inversion - Follow on - Ronda 3,primary,investment,True,Inversion - Follow on - Ronda 3,2019-06-01T00:00:00+00:00,investment,,11398.9,EUR,,,,primary,8029694,,,,,No,TRUE,65.62835145,2789894.428,5239800,5716,122351,122351,Follow On,Series A,,,,,,,0,,,,,,,
Fund II,Bipi,SaxOgowBubVKhabYHVHN,2023-12-19T13:40:00+00:00,0,EUR,2019-06-01T00:00:00+00:00,2024-07-03 00:00:00,[],qxsDposBzWTQuO_KVE_Q,rhtKgowBzWTQuO_KnlhE,rhtKgowBzWTQuO_KnlhE,portfolio,Capitalización 3,primary,investment,True,Capitalización 3,2019-06-01T00:00:00+00:00,investment,,0,EUR,,,,primary,0,,,,,Yes,FALSE,0,,,0,0,0,Follow On,Conversion convertible,,,,,Inversión - Follow-on - No Ronda (Investment - Convertible notes),,1,,,,,,,
Fund II,Bipi,SKxOgowBubVKhabYHVHK,2023-12-19T13:40:00+00:00,0,EUR,2019-06-01T00:00:00+00:00,2024-07-03 00:00:00,[],qxsDposBzWTQuO_KVE_Q,rhtKgowBzWTQuO_KnlhE,rhtKgowBzWTQuO_KnlhE,portfolio,Capitalización 2,primary,investment,True,Capitalización 2,2019-06-01T00:00:00+00:00,investment,,0,EUR,,,,primary,0,,,,,Yes,FALSE,0,,,0,0,0,Follow On,Conversion convertible,,,,,Inversión - Follow-on - No Ronda (Investment - Convertible notes),,1,,,,,,,
Fund II,Bipi,SqxOgowBubVKhabYHVHP,2023-12-19T13:40:00+00:00,0,EUR,2019-06-02T00:00:00+00:00,2024-07-22 00:00:00,[],qxsDposBzWTQuO_KVE_Q,rhtKgowBzWTQuO_KnlhE,rhtKgowBzWTQuO_KnlhE,portfolio,Inversion - Follow-on - Ronda 4,primary,investment,True,Inversion - Follow-on - Ronda 4,2019-06-02T00:00:00+00:00,investment,,0,EUR,,,,primary,12645424,,,,,No,TRUE,95.18,11645424.44,1000000,0,132858,132858,Follow On,Series A extension,,,,,,,0,,,,,,,
Fund II,Bipi,S6xOgowBubVKhabYHVHT,2023-12-19T13:40:00+00:00,0,EUR,2020-10-22T00:00:00+00:00,2024-07-22 00:00:00,[],qxsDposBzWTQuO_KVE_Q,rhtKgowBzWTQuO_KnlhE,rhtKgowBzWTQuO_KnlhE,portfolio,Inversion - Follow-on - Ronda 5,primary,investment,True,Inversion - Follow-on - Ronda 5,2020-10-22T00:00:00+00:00,investment,,0,EUR,,,,primary,30151473,,,,,No,TRUE,168.4854,,7590000,0,178956,178956,Follow On,Series B,,,,,,,0,,,,,,,
Fund II,Bipi,TKxOgowBubVKhabYHVHV,2023-12-19T13:40:00+00:00,7066849.65,EUR,2021-07-08T00:00:00+00:00,2024-07-03 00:00:00,[],qxsDposBzWTQuO_KVE_Q,rhtKgowBzWTQuO_KnlhE,rhtKgowBzWTQuO_KnlhE,portfolio,Desinversión - Inicial,cash,partial_divestment,True,Desinversión - Inicial,2021-07-08T00:00:00+00:00,partial_divestment,,7066849.65,EUR,,,,,55174825,,,,,,TRUE,308.3150316,,,24018,0,0,,Sale,,,,cash,,,0,,,,,,,
Fund II,Bipi,TaxOgowBubVKhabYHVHY,2023-12-19T13:40:00+00:00,333923.18,EUR,2021-07-09T00:00:00+00:00,2024-07-03 00:00:00,[],qxsDposBzWTQuO_KVE_Q,rhtKgowBzWTQuO_KnlhE,rhtKgowBzWTQuO_KnlhE,portfolio,Escrow,escrow_account,partial_divestment,True,Escrow,2021-07-09T00:00:00+00:00,partial_divestment,,333923.18,EUR,,,,,,,,,,,FALSE,308.3150316,,,0,0,0,,,,,,escrow_account,,,0,,,,1688860800,1688860800,,
Fund II,Bipi,XjZrm5IBGNk3VFi4OZIS,2024-10-17T16:59:00+00:00,17037.22,,2021-11-22T00:00:00+00:00,2024-10-17 00:00:00,[],qxsDposBzWTQuO_KVE_Q,rhtKgowBzWTQuO_KnlhE,rhtKgowBzWTQuO_KnlhE,portfolio,venta-adjustments,cash,partial_divestment,True,venta-adjustments,2021-11-22T00:00:00+00:00,Partial Divestment,,17037.22,Euro,,No,,,,,,,,,No,0,,,0,0,0,,venta-adjustments,,,,Cash,,,,,,,,,,
Fund II,Bipi,TqxOgowBubVKhabYHVH6,2023-12-19T13:40:00+00:00,339223.18,EUR,2023-07-12T00:00:00+00:00,2024-07-22 00:00:00,[],qxsDposBzWTQuO_KVE_Q,rhtKgowBzWTQuO_KnlhE,rhtKgowBzWTQuO_KnlhE,portfolio,Desinversión - Venta escrow,cash,full_divestment,True,Desinversión - Venta escrow,2023-07-12T00:00:00+00:00,full_divestment,,339223.18,EUR,,,,,,,,,,,,,,,0,0,0,,Escrow,,,,,,,0,,cash,,,,,
Fund II,Cibeles,T6xOgowBubVKhabYHVH-,2023-12-19T13:40:00+00:00,2000095.89,EUR,2017-04-07T00:00:00+00:00,2024-07-22 00:00:00,[],qxsDposBzWTQuO_KVE_Q,OMVKgowBilbKVyxjntdH,OMVKgowBilbKVyxjntdH,portfolio,Inversion - Inicial - Ronda 1,primary,investment,True,Inversion - Inicial - Ronda 1,2017-04-07T00:00:00+00:00,investment,,2000095.89,EUR,,,,primary,17663439,,,,,No,TRUE,1630.07,,8831719.26,1227,10836,10836,Initial,Series A,,,,,,,0,,,,,,,
Fund II,Cibeles,UKxOgowBubVKhabYHlEB,2023-12-19T13:40:00+00:00,14001.4,EUR,2018-04-11T00:00:00+00:00,2024-07-22 00:00:00,[],qxsDposBzWTQuO_KVE_Q,OMVKgowBilbKVyxjntdH,OMVKgowBilbKVyxjntdH,portfolio,Inversion - Compraventa - Ronda 2,secondary,investment,True,Inversion - Compraventa - Ronda 2,2018-04-11T00:00:00+00:00,investment,,14001.4,EUR,,,,secondary,11270136,,,,,No,TRUE,1016.885004,,,14,11083,11083,Sale,Secondary,,,,,,,0,,,,,,,
Fund II,Cibeles,UaxOgowBubVKhabYHlEE,2023-12-19T13:40:00+00:00,206020.6,EUR,2018-04-12T00:00:00+00:00,2024-07-22 00:00:00,[],qxsDposBzWTQuO_KVE_Q,OMVKgowBilbKVyxjntdH,OMVKgowBilbKVyxjntdH,portfolio,Inversión - Follow-on - Ronda 2,primary,investment,True,Inversión - Follow-on - Ronda 2,2018-04-12T00:00:00+00:00,investment,,206020.6,EUR,,,,primary,11804190,,,,,No,TRUE,1000.100851,,967097.52,206,11803,11803,Follow On,Series A Extension,,,,,,,0,,,,,,,
